name,language,integration,technology,tags,threat_names
Windows Defender Disabled via Registry Modification,eql,"endpoint,windows,m365_defender",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint",Defense Evasion
Windows Defender Exclusions Added via PowerShell,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion; Execution
Delete Volume USN Journal with Fsutil,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Endgame,Resources: Investigation Guide,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion
Network-Level Authentication (NLA) Disabled,eql,"endpoint,m365_defender,sentinel_one_cloud_funnel,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Defend,Data Source: Elastic Endgame,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne,Data Source: Sysmon",Defense Evasion
PowerShell Script Block Logging Disabled,eql,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne",Defense Evasion
Disable Windows Firewall Rules via Netsh,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion
Disabling Windows Defender Security Settings via PowerShell,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Execution,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion; Execution
Disable Windows Event and Security Logs Using Built-in Tools,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion
DNS-over-HTTPS Enabled via Registry,eql,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne",Defense Evasion
Suspicious .NET Code Compilation,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion; Execution
Remote Desktop Enabled in Windows Firewall by Netsh,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion
Enable Host Network Discovery via Netsh,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion
Control Panel Process with Unusual Arguments,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion
ImageLoad via Windows Update Auto Update Client,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion
Microsoft Build Engine Started by an Office Application,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Execution,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion; Execution
Microsoft Build Engine Started by a Script Process,kuery,"endpoint,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Defend",Defense Evasion; Execution
Microsoft Build Engine Started by a System Process,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion; Execution
Microsoft Build Engine Using an Alternate Name,eql,"endpoint,windows,m365_defender",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Endgame,Resources: Investigation Guide,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint",Defense Evasion
Microsoft Build Engine Started an Unusual Process,kuery,"endpoint,windows,system",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Defend,Data Source: System",Defense Evasion
Potential DLL Side-Loading via Trusted Microsoft Programs,eql,"endpoint,windows,m365_defender",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint",Defense Evasion
Potential DLL Side-Loading via Microsoft Antimalware Service Executable,eql,"endpoint,windows,m365_defender",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Endgame,Tactic: Execution,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint",Defense Evasion
Executable File Creation with Multiple Extensions,eql,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne",Defense Evasion; Execution
Process Execution from an Unusual Directory,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne",Defense Evasion
Encoded Executable Stored in the Registry,eql,"endpoint,windows,sentinel_one_cloud_funnel,m365_defender",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Microsoft Defender for Endpoint",Defense Evasion
IIS HTTP Logging Disabled,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Endgame,Resources: Investigation Guide,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion
Process Injection by the Microsoft Build Engine,eql,windows,rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Privilege Escalation,Data Source: Sysmon",Defense Evasion; Privilege Escalation
InstallUtil Process Making Network Connections,eql,"endpoint,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Defend,Data Source: Sysmon",Defense Evasion
Execution via Windows Command Debugging Utility,eql,"endpoint,windows,system,sentinel_one_cloud_funnel,m365_defender,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Microsoft Defender for Endpoint,Data Source: Crowdstrike",Defense Evasion
Suspicious Endpoint Security Parent Process,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne",Defense Evasion
Potential Masquerading as Business App Installer,eql,endpoint,rules/windows,"Domain: Endpoint,Data Source: Elastic Defend,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Initial Access,Tactic: Execution",Defense Evasion; Initial Access; Execution
Potential Masquerading as Communication Apps,eql,endpoint,rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Defend",Defense Evasion; Persistence
Renamed AutoIt Scripts Interpreter,eql,"endpoint,windows,m365_defender",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Endgame,Resources: Investigation Guide,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint",Defense Evasion
Suspicious WerFault Child Process,eql,"endpoint,windows,sentinel_one_cloud_funnel,m365_defender",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Persistence,Tactic: Privilege Escalation,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne",Defense Evasion; Persistence; Privilege Escalation
Program Files Directory Masquerading,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Defense Evasion
Potential Windows Error Manager Masquerading,eql,"endpoint,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Defend,Data Source: Sysmon",Defense Evasion
Microsoft Windows Defender Tampering,eql,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne,Data Source: Elastic Endgame",Defense Evasion
Network Connection via Signed Binary,eql,"endpoint,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Defend,Data Source: Sysmon",Defense Evasion
MsBuild Making Network Connections,eql,"endpoint,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Defend,Data Source: Sysmon",Defense Evasion
Mshta Making Network Connections,eql,"endpoint,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Data Source: Elastic Defend,Data Source: Sysmon",Defense Evasion
